url,city
https://www.zomato.com/alnaservalley,alnaservalley
https://www.zomato.com/maisonmathisargc,maisonmathisargc
https://www.zomato.com/dubai/home-bakery-al-safa,dubai
https://www.zomato.com/dubai/puranmal-block-7-dubai-knowledge-park-dubai-knowledge-park,dubai
https://www.zomato.com/dubai/puranmal-discovery-gardens,dubai
https://www.zomato.com/dubai/puranmal-dubai-silicon-oasis-dso,dubai
https://www.zomato.com/dubai/puranmal-jafza,dubai
https://www.zomato.com/dubai/puranmal-jumeirah-lake-towers,dubai
https://www.zomato.com/dubai/puranmal-oud-metha,dubai
https://www.zomato.com/dubai/puranmal-al-muraqqabat,dubai
https://www.zomato.com/dubai/puranmal-vegetarian-restaurant-meena-bazaar,dubai
https://www.zomato.com/dubai/vega-by-puranmal-jumeirah-1,dubai
https://www.zomato.com/dubai/puranmal-sweets-al-karama,dubai
https://www.zomato.com/dubai/puranmal-dubai-investment-park,dubai
https://www.zomato.com/dubai/puranmal-impz,dubai
https://www.zomato.com/dubai/puranmal-academic-city,dubai
https://www.zomato.com/dubai/puranmal-ras-al-khor,dubai
https://www.zomato.com/dubai/puranmal-meena-bazaar,dubai
https://www.zomato.com/dubai/puranmal-1-dubai-investment-park,dubai
https://www.zomato.com/dubai/puranmal-al-barsha,dubai
https://www.zomato.com/dubai/raju-omlet-business-bay,dubai
https://www.zomato.com/dubai/raju-omlet-al-quoz,dubai
https://www.zomato.com/dubai/raju-omlet-al-karama,dubai
https://www.zomato.com/dubai/raju-omlet-jumeirah-lake-towers,dubai
https://www.zomato.com/dubai/dostea-al-karama,dubai
https://www.zomato.com/dubai/mister-baker-al-karama,dubai
https://www.zomato.com/dubai/mister-baker-jumeirah-lake-towers,dubai
https://www.zomato.com/dubai/mister-baker-al-nahda,dubai
https://www.zomato.com/dubai/mister-baker-al-barsha,dubai
https://www.zomato.com/dubai/mister-baker-umm-suqeim,dubai
https://www.zomato.com/dubai/mister-baker-al-muteena,dubai
https://www.zomato.com/dubai/mister-baker-mirdif,dubai
https://www.zomato.com/dubai/ananda-bhavan-jumeirah-lake-towers,dubai
https://www.zomato.com/dubai/hyderabad-house-al-barsha,dubai
https://www.zomato.com/dubai/fusion-amaravathi-discovery-gardens,dubai
https://www.zomato.com/dubai/pathil-restaurant-al-karama,dubai
https://www.zomato.com/dubai/little-manila-al-muraqqabat,dubai
https://www.zomato.com/dubai/milan-veg-al-karama,dubai
https://www.zomato.com/dubai/milan-veg-muhaisnah,dubai
https://www.zomato.com/dubai/ginnys-meena-bazaar,dubai
https://www.zomato.com/dubai/ginnys-al-karama,dubai
